id,isbn,numcopies,title,author,genre,cover,desc,collection
306,0873956206,1,Women's Education in the Third World,,Women -- Education -- Developing countries,https://covers.openlibrary.org/b/isbn/0873956206-M.jpg,No description available.,gender studies
307,9780971880177,1,Arms from the Sea,,,https://covers.openlibrary.org/b/isbn/9780971880177-M.jpg,No description available.,other
308,0671602977,1,Women in the World,Joni Seager,"Feminism & Feminist Theory, General, Women's Studies, Politics - Current Events",https://covers.openlibrary.org/b/isbn/0671602977-M.jpg,No description available.,social science
309,0393058662,1,Dark Ages America,Morris Berman,"United States -- Civilization -- 1970-, United States -- Social conditions -- 1980-, United States -- Politics and government -- 2001-, United States -- Foreign relations -- 2001-, United States -- Economic conditions -- 2001-",https://covers.openlibrary.org/b/isbn/0393058662-M.jpg,No description available.,social science
310,1586485911,1,Liberty Under Attack,"Richard C. Leone, Gregory Anrig",,https://covers.openlibrary.org/b/isbn/1586485911-M.jpg,No description available.,other
311,1429932821,1,The Israel Lobby and U.s. Foreign Policy,"John J. Mearsheimer, Stephen M. Walt","Zionists, United states, politics and government, United states, foreign relations, israel",https://covers.openlibrary.org/b/isbn/1429932821-M.jpg,No description available.,social science
312,1032264748,1,Terrorism and Counterterrorism,Brigitte Lebens Nacos,Sociology,https://covers.openlibrary.org/b/isbn/1032264748-M.jpg,No description available.,social science
313,0874950163,1,Absent from the Majority: Working Class Women In America (middle America Pamphlet Series),Nancy Seifer,,https://covers.openlibrary.org/b/isbn/0874950163-M.jpg,No description available.,other
314,0073196088,1,Feminist Frontiers,Verta A. Taylor,"Feminism -- United States., Women -- United States., Sex role -- United States., Women -- Cross-cultural studies.",https://covers.openlibrary.org/b/isbn/0073196088-M.jpg,No description available.,gender studies
315,0899350003,1,Women in Class Struggle,Marlene Dixon,"Sexism -- United States, Sex discrimination against women -- United States, Social conflict., Feminism -- United States",https://covers.openlibrary.org/b/isbn/0899350003-M.jpg,No description available.,social science
316,0318369427,1,Indians of New York City,M. P. Fisher,,https://covers.openlibrary.org/b/isbn/0318369427-M.jpg,No description available.,other
317,1442601140,1,"Women's Voices, Women's Power",Judith Abwunza,"Feminism, Women, legal status, laws, etc., Women, africa",https://covers.openlibrary.org/b/isbn/1442601140-M.jpg,No description available.,gender studies
318,2228540129,1,Women & Madness,Phyllis Chesler,"Mental illness, Sex role, Women -- Health and hygiene -- Sociological aspects, Women -- Psychology",https://covers.openlibrary.org/b/isbn/2228540129-M.jpg,No description available.,self-help
319,9780352302724,1,Delta of Venus,Anaïs Nin,,https://covers.openlibrary.org/b/isbn/9780352302724-M.jpg,No description available.,other
320,0553207628,1,A History of Women in America,Carol Hymowitz,,https://covers.openlibrary.org/b/isbn/0553207628-M.jpg,No description available.,other
321,9780679783404,1,The Yellow Wallpaper and Other Writings,Charlotte Perkins Gilman,Women -- Literary collections.,https://covers.openlibrary.org/b/isbn/9780679783404-M.jpg,No description available.,gender studies
322,9780451624598,1,Woman in Sexist Society ; Studies in Power and Powerlessness,"Vivian Gornick, Barbara K. Moran",,https://covers.openlibrary.org/b/isbn/9780451624598-M.jpg,No description available.,other
323,0394713788,1,Is There No Place on Earth for Me?,Susan Sheehan,"Frumkin, Sylvia., Creedmoor Psychiatric Center., Schizophrenics -- United States -- Biography.",https://covers.openlibrary.org/b/isbn/0394713788-M.jpg,No description available.,other
324,9780674955417,1,The Woman That Never Evolved,Sarah Blaffer Hrdy,"Primates -- Evolution., Women -- Evolution., Feminism., Sociobiology., Sex role.",https://covers.openlibrary.org/b/isbn/9780674955417-M.jpg,No description available.,gender studies
325,1580911862,1,Sister Outsider,Audre Lorde,"African American Literature, Lorde, Audre - Poems & Criticism, Literary Collections, Nonfiction, Literature: Classics, Essays, Lesbian Studies, American - African American, Feminism & Feminist Theory",https://covers.openlibrary.org/b/isbn/1580911862-M.jpg,No description available.,lgbtq+
326,9780710803818,1,Archetypal Patterns in Women's Fiction,Annis Pratt,"English fiction -- Women authors -- History and criticism, American fiction -- Women authors -- History and criticism, Myth in literature, Women and literature, Sex role in literature",https://covers.openlibrary.org/b/isbn/9780710803818-M.jpg,No description available.,history
327,0813515025,1,Divorce Talk,Catherine Kohler Riessman,"Divorced people -- United States -- Psychology, Interpersonal relations",https://covers.openlibrary.org/b/isbn/0813515025-M.jpg,No description available.,social science
328,9780393006865,1,Feminine Psychology,Karen Horney,"Women -- Psychology, Sex (Psychology), Sex behavior, Women",https://covers.openlibrary.org/b/isbn/9780393006865-M.jpg,No description available.,social science
329,0511336780,1,Women and Human Development,Martha Nussbaum,"Women, developing countries, Women in development",https://covers.openlibrary.org/b/isbn/0511336780-M.jpg,No description available.,gender studies
330,9780679733768,1,A Midwife's Tale,Laurel Thatcher Ulrich,"Ballard, Martha, 1735-1812., Midwives -- Maine -- Hallowell -- Biography., Midwives -- Maine -- Augusta -- Biography., Hallowell (Me.) -- Biography., Augusta (Me.) -- Biography., Kennebec River Valley (Me.) -- Social life and customs.",https://covers.openlibrary.org/b/isbn/9780679733768-M.jpg,No description available.,social science
331,9780912670928,1,But Some of Us Are Brave,,"African American women, Feminism -- United States, African American women -- Bibliography, United States -- Race relations",https://covers.openlibrary.org/b/isbn/9780912670928-M.jpg,No description available.,gender studies
332,0300050054,1,Women in Middle Eastern History,,"Asian / Middle Eastern history, Feminism, Islamic studies, Social history, History Of Women (General), Sociology, Middle East, Feminism & Feminist Theory, Social Science / Feminism & Feminist Theory, History, Women",https://covers.openlibrary.org/b/isbn/0300050054-M.jpg,No description available.,history
333,9780915984824,1,The Powers of Tamil Women,,"Women -- India -- Tamil Nadu, Women, Tamil -- Sri Lanka, Śakti (Hindu deity), Hindu women -- India -- Tamil Nadu, Hindu women -- Sri Lanka, Women in literature, Tamil literature",https://covers.openlibrary.org/b/isbn/9780915984824-M.jpg,No description available.,gender studies
334,1423775236,1,The Vietnam War,Marilyn Blatt Young,"Sources, Vietnam War, 1961-1975, Juvenile literature, Guerre du Vie t-nam, 1961-1975",https://covers.openlibrary.org/b/isbn/1423775236-M.jpg,"'Provides a social and political context for the Vietnam War, with little coverage of the actual fighting. Focuses on the official documents, speeches, quotes, media commentary, and memoirs that trace the history of French, and later, American involvements in Southeast Asia",other
335,0268017689,1,"Selves, People, and Persons",Leroy S. Rouner,"Anthropology, Philosophy, Anthropology - General, Social Science, Sociology",https://covers.openlibrary.org/b/isbn/0268017689-M.jpg,No description available.,social science
336,9780520958708,1,Can't Catch a Break,"Susan Starr Sered, Maureen Norton-Hawk","Abused women, Female offenders, Drug addicts, Responsibility, Women, united states, social conditions",https://covers.openlibrary.org/b/isbn/9780520958708-M.jpg,No description available.,social science
337,9780367316754,1,Magical Writing in Salasaca,Peter Wogan,"Literacy, Indian magic, Ecuador, history",https://covers.openlibrary.org/b/isbn/9780367316754-M.jpg,No description available.,history
338,0804711305,1,This Kind of Woman,,"Short stories, Japanese -- Translations into English, Japanese fiction -- Women authors -- Translations into English, Japanese fiction -- 20th century -- Translations into English, Japan -- Social life and customs -- Fiction",https://covers.openlibrary.org/b/isbn/0804711305-M.jpg,No description available.,fiction
339,0271023406,1,Japanese Schooling,"James J., Jr. Shields","Sociology, Social Studies, Sociology - General, Social Science, Sociology",https://covers.openlibrary.org/b/isbn/0271023406-M.jpg,No description available.,social science
340,141594248X,1,A Slave No More,Arthur Morey and Dominic Hoffman (Narrator) David Blight (Author),,https://covers.openlibrary.org/b/isbn/141594248X-M.jpg,No description available.,other
341,0226461009,1,Travesti,Don Kulick,"Anthropology, Gender Studies, Transvestism, Male prostitutes, Gay/Lesbian Nonfiction, Social Science, Sociology, Popular Culture - General, Human Sexuality, Social Science / Gender Studies, Gay Studies, Transvestites, Brazil, Case studies, Salvador",https://covers.openlibrary.org/b/isbn/0226461009-M.jpg,No description available.,social science
342,9780374281069,1,Love and Lies,Clancy W. Martin,"Deception, Love, Self-deception, Truthfulness and falsehood",https://covers.openlibrary.org/b/isbn/9780374281069-M.jpg,"'""Drawing on contemporary philosophy, psychoanalysis and cognitive neuroscience, his own personal experience, and such famed and diverse writers on love as Shakespeare, Stendhal, Proust, Adrienne Rich, and Raymond Carver, Clancy Martin--himself divorced twice and married three times--explores how love, truthfulness, and deception work together in contemporary life and society. He concludes that learning how to love and loving well inevitably requires lying, but also argues that the best love relationships draw us slowly and with difficulty toward honesty and trust""--Amazon.com",other
343,0620322993,1,--ahead of Their Time,Richard Stacey,"Women's Legal Status Committee (South Africa) -- History, Women's Lobby (South Africa) -- History, Women in politics -- South Africa, Women's rights -- South Africa, Women -- Legal status, laws, etc. -- South Africa",https://covers.openlibrary.org/b/isbn/0620322993-M.jpg,No description available.,history
344,9780912278353,1,The Male Muse,"Young, Ian","Gay men -- Poetry., Gay men's writings, English., Gay men's writings, American., English poetry -- 20th century., American poetry -- 20th century.",https://covers.openlibrary.org/b/isbn/9780912278353-M.jpg,No description available.,art
345,0226138615,1,Black Visions,Michael C. Dawson,"Black studies, Political ideologies, History, Politics / Current Events, History: American, USA, Ethnic Studies - African American Studies - Histor, History & Theory - General, United States - General, Political Science / History & Theory, General",https://covers.openlibrary.org/b/isbn/0226138615-M.jpg,No description available.,history
347,1101126019,1,Complete Poems (twentieth-century Classics),Marianne Moore,,https://covers.openlibrary.org/b/isbn/1101126019-M.jpg,No description available.,other
348,0070101280,1,Women and the Power to Change,Carnegie Commission on Higher Education,,https://covers.openlibrary.org/b/isbn/0070101280-M.jpg,No description available.,other
349,0393538737,1,"""they Say / I Say"" with Readings","Gerald Graff, Cathy Birkenstein, Russel Durst",,https://covers.openlibrary.org/b/isbn/0393538737-M.jpg,No description available.,other
350,089608387X,1,From Abortion to Reproductive Freedom,,"Abortion -- Social aspects -- United States, Abortion -- Government policy -- United States, Pro-choice movement -- United States, Women's rights -- United States",https://covers.openlibrary.org/b/isbn/089608387X-M.jpg,No description available.,history
351,0844630039,1,The Autobiography of Alice B. Toklas,Gertrude Stein,,https://covers.openlibrary.org/b/isbn/0844630039-M.jpg,No description available.,other
352,9781199799739,1,Notable American Women,Various,,https://covers.openlibrary.org/b/isbn/9781199799739-M.jpg,No description available.,other
353,9780394722375,1,The Other Persuasion,,"Gay men -- Fiction., Lesbians -- Fiction.",https://covers.openlibrary.org/b/isbn/9780394722375-M.jpg,No description available.,fiction
354,0374533873,1,A Single Man,Christopher Isherwood,,https://covers.openlibrary.org/b/isbn/0374533873-M.jpg,No description available.,other
355,031241501X,1,"Slave Revolution in the Caribbean, 1789-1804","Laurent Dubois, John D. Garrigus","American history: c 1500 to c 1800, Slavery & emancipation, History, History - General History, History: World, Caribbean islands, History / General, General, Caribbean Area, Slave insurrections, Sources",https://covers.openlibrary.org/b/isbn/031241501X-M.jpg,No description available.,history
356,9780822360384,1,Conquest,Andrea Smith,"Politics and government, Race relations, Violence, Gewalt, Crimes against, Colonization, Indianerin, Treatment of Indians, Social conditions, Sexueller Missbrauch, History, Indian women",https://covers.openlibrary.org/b/isbn/9780822360384-M.jpg,"'""In this revolutionary text, prominent Native American studies scholar and activist Andrea Smith reveals the connections between different forms of violence -- perpetrated by the state and by society at large -- and documents their impact on Native women. Beginning with the impact of the abuses inflicted on Native American children at state-sanctioned boarding schools from the 1880s to the 1980s, Smith adroitly expands our conception of violence to include the widespread appropriation of Indian cultural practices by whites and other non-Natives; environmental racism; and population control. Smith deftly connects these and other examples of historical and contemporary colonialism to the high rates of violence against Native American women -- the most likely to suffer from poverty-related illness and to survive rape and partner abuse. Smith also outlines radical and innovative strategies for eliminating gendered violence""--Back cover",history
357,0706906799,1,Indian Women Today,Girija Khanna,Women -- India -- Social conditions,https://covers.openlibrary.org/b/isbn/0706906799-M.jpg,No description available.,social science
358,0805784004,1,America's Immigrant Women,Cecyle S. Neidle,"Women -- United States -- Biography., Women immigrants -- United States -- Biography., United States -- Emigration and immigration -- Biography.",https://covers.openlibrary.org/b/isbn/0805784004-M.jpg,No description available.,gender studies
359,9780231529372,1,Religion and State,L. Carl Brown,,https://covers.openlibrary.org/b/isbn/9780231529372-M.jpg,No description available.,other
360,9780912786360,1,She Said/he Said,"Nancy Henley, Barrie Thorne",,https://covers.openlibrary.org/b/isbn/9780912786360-M.jpg,No description available.,other
361,0374255474,1,The Season of Migration,Nellie Hermann,Fiction,https://covers.openlibrary.org/b/isbn/0374255474-M.jpg,"""Offers a fictionalized version of the ten-month period of Vincent van Gogh's youth during which he and his brother, Theo, broke off all contact, a time during which Vincent found his true calling",fiction
362,0938232207,1,Gays Under Grace,Maury Johnston,"Homosexuality -- Religious aspects -- Christianity., Fundamentalism.",https://covers.openlibrary.org/b/isbn/0938232207-M.jpg,No description available.,lgbtq+
363,9780062890481,1,Over the Edge of the World,Laurence Bergreen,"Explorers, Voyages around the world",https://covers.openlibrary.org/b/isbn/9780062890481-M.jpg,No description available.,other
364,9780300036367,1,Reflections on Gender and Science,Evelyn Fox Keller,"Science -- History., Science -- Philosophy., Women in science.",https://covers.openlibrary.org/b/isbn/9780300036367-M.jpg,No description available.,history
365,0927200104,1,Discontents,Dennis Cooper,"Reference, Lesbians, American Short Story Collections, Fiction - General, Literary collections, General, Modern fiction, American literature, 20th century, Homosexuality",https://covers.openlibrary.org/b/isbn/0927200104-M.jpg,No description available.,fiction
366,0882581759,1,Russia and the Negro,Allison Blakely,"Sociology, Europe - Russia & the Former Soviet Union, History: World, Soviet Union, Ethnic Studies - African American Studies - Lifest, Africa - General, Blacks, History",https://covers.openlibrary.org/b/isbn/0882581759-M.jpg,No description available.,history
367,9781664426252,1,Men We Reaped,Jesmyn Ward,,https://covers.openlibrary.org/b/isbn/9781664426252-M.jpg,No description available.,other
368,068803733X,1,Surpassing the Love of Men,Lillian Faderman,"Lesbianism -- History., Lesbians -- Psychology., Love., Lesbians in literature.",https://covers.openlibrary.org/b/isbn/068803733X-M.jpg,No description available.,history
369,9780201489378,1,Dreams of Trespass,"Mernissi, Fatima.",,https://covers.openlibrary.org/b/isbn/9780201489378-M.jpg,No description available.,other
370,0916622118,1,Women & Social Change in America,Joan D. Mandle,"Women -- United States -- Social conditions., Social change., United States -- Social conditions -- 1960-1980.",https://covers.openlibrary.org/b/isbn/0916622118-M.jpg,No description available.,social science
371,0252092716,1,Women Shaping Islam,Pieternella van Doorn-Harder,,https://covers.openlibrary.org/b/isbn/0252092716-M.jpg,No description available.,other
372,0374531072,1,Critical Writings,Filippo Tommaso Marinetti,"Essays, European - Italian, Future Studies, Social Science / Future Studies, Social Science, Literature - Classics / Criticism, Sociology",https://covers.openlibrary.org/b/isbn/0374531072-M.jpg,No description available.,social science
373,9780719534775,1,Family Web,Sarah Hobson,Rural families -- India -- Case studies,https://covers.openlibrary.org/b/isbn/9780719534775-M.jpg,No description available.,other
374,9780879831424,1,The Bircher-benner Raw Fruits and Vegetables Book,Bircher-Benner Clinic,Cooking,https://covers.openlibrary.org/b/isbn/9780879831424-M.jpg,No description available.,other
375,0896081125,1,Tales I Tell My Mother,Zoe et al Fairbairnes,,https://covers.openlibrary.org/b/isbn/0896081125-M.jpg,No description available.,other
376,0809026740,1,All in the Family,Robert O. Self,"Social values, Family, united states, United states, social conditions, 1945-, United states, politics and government, 1945-1989, United states, politics and government, 1989-",https://covers.openlibrary.org/b/isbn/0809026740-M.jpg,No description available.,social science
377,9780855984922,1,Women Reinventing Globalisation,,"Women in development., Globalization -- Social aspects., Sex role -- Developing countries., Women's rights.",https://covers.openlibrary.org/b/isbn/9780855984922-M.jpg,No description available.,social science
378,0893401307,1,The Woman Warrior,Maxine Hong Kingston,"Kingston, Maxine Hong -- Childhood and youth, Chinese Americans -- California -- Social life and customs, Large type books, United States -- Biography",https://covers.openlibrary.org/b/isbn/0893401307-M.jpg,No description available.,social science
379,0689304943,1,Demeter's Daughters,Selma R. Williams,"Women -- United States -- Biography., Women -- History., United States -- History -- Colonial period, ca. 1600-1775., United States -- History -- Colonial period, ca. 1600-1775.",https://covers.openlibrary.org/b/isbn/0689304943-M.jpg,"'Details the varied activities of colonial women, the extensive legal rights they enjoyed, and the difficulties they faced in a new land. Includes bibliographical sketches of representative women of that period",history
380,080760951X,1,The Bride Price,Buchi Emecheta,"General, Social life and customs, Fiction - General, Bride price, Fiction, Love stories, Nigeria",https://covers.openlibrary.org/b/isbn/080760951X-M.jpg,No description available.,fiction
381,1846558689,1,Making Nice,Matt Sumell,"Grief, Loss (Psychology), Death, Families, Mothers, Anger, Fiction",https://covers.openlibrary.org/b/isbn/1846558689-M.jpg,"""30-year-old Alby is desperately trying, and often failing, to come to terms with the death of his mother. And he never lets up, no matter how many times he gets kicked in the groin. Melding tenderness and grit, humour and rage, Making Nice cuts through all the grief, the failure and the fights of Alby's fractured family. Sometimes it gets ugly, but you'll be left cheering on this flawed, strangely loveable man, whose heart is - roughly - in the right place",fiction
382,0674025016,1,Her Day in Court,Maya Shatzmiller,"Islamic law, Social Science, Sociology, Islamic Studies, Legal History, Social Science / Islamic Studies, History, Legal status, laws, etc. (Islamic law), Marital property (Islamic law), Property (Islamic law), Women",https://covers.openlibrary.org/b/isbn/0674025016-M.jpg,No description available.,history
383,9780449906149,1,May You Be the Mother of a Hundred Sons,Elisabeth Bumiller,Women -- India,https://covers.openlibrary.org/b/isbn/9780449906149-M.jpg,No description available.,gender studies
384,9781891385063,1,The Marijuana Conviction,Richard J. Bonnie,"Marijuana -- Government policy -- United States -- History., Drug control -- United States -- History., Drug abuse -- United States -- History.",https://covers.openlibrary.org/b/isbn/9781891385063-M.jpg,No description available.,history
385,9798703338520,1,The Awakening,"ColorLab ColorLab Series (bogus 'author'), Kate Chopin",,https://covers.openlibrary.org/b/isbn/9798703338520-M.jpg,No description available.,other
386,081352136X,1,"""tell Me a Riddle"": Tillie Olsen (women Writers : Texts And Contexts)",,"Olsen, Tillie., Cancer -- Patients -- Fiction., Married people -- Fiction., Working class -- Fiction., Older women -- Fiction.",https://covers.openlibrary.org/b/isbn/081352136X-M.jpg,No description available.,fiction
387,0814741827,1,Out of the Closets,,"Gay Liberation Movement -- United States, Gay Liberation Movement -- Directories",https://covers.openlibrary.org/b/isbn/0814741827-M.jpg,No description available.,history
388,0385009410,1,Tomorrow's Tomorrow,Joyce A. Ladner,,https://covers.openlibrary.org/b/isbn/0385009410-M.jpg,No description available.,other
389,0891587918,1,Women and Technological Change in Developing Countries,,"Women -- Developing countries -- Congresses., Women in community development -- Congresses., Women in rural development -- Congresses., Technology and state -- Developing countries -- Congresses.",https://covers.openlibrary.org/b/isbn/0891587918-M.jpg,No description available.,gender studies
390,1774419785,1,Subjection of Women,John Stuart Mill,,https://covers.openlibrary.org/b/isbn/1774419785-M.jpg,No description available.,other
391,9781604243703,1,Herland,Charlotte Perkins Gilman,"Short stories, Short Stories (single author), Fiction / Short Stories (single author), Fiction, Fiction - General",https://covers.openlibrary.org/b/isbn/9781604243703-M.jpg,No description available.,fiction
392,9780613176149,1,The Women of Brewster Place,Gloria Naylor,,https://covers.openlibrary.org/b/isbn/9780613176149-M.jpg,No description available.,other
393,9798452490340,1,Free Air,Sinclair Lewis,,https://covers.openlibrary.org/b/isbn/9798452490340-M.jpg,No description available.,other
394,9780932870414,1,The Lavender Couch,Marny Hall,"Gay men -- Mental health., Lesbians -- Mental health., Psychotherapy.",https://covers.openlibrary.org/b/isbn/9780932870414-M.jpg,No description available.,self-help
395,9780960323401,1,Woman to Woman,Bonnie Charles Bluh,,https://covers.openlibrary.org/b/isbn/9780960323401-M.jpg,No description available.,other
396,9780300039665,1,The Psychology of Women,,"Women -- Psychology, Women -- psychology",https://covers.openlibrary.org/b/isbn/9780300039665-M.jpg,No description available.,social science
397,1616141697,1,Iron Butterflies,Birute Regine,,https://covers.openlibrary.org/b/isbn/1616141697-M.jpg,No description available.,other
398,9781323173879,1,Introduction to Historical Sociology and the Social Sciences,,,https://covers.openlibrary.org/b/isbn/9781323173879-M.jpg,No description available.,other
399,1269604988,1,Readings in Social Theory and Modernization Spring 2014,,,https://covers.openlibrary.org/b/isbn/1269604988-M.jpg,No description available.,other
400,131923352X,1,"Com 101 the World of Communication, the Human Storyteller",,,https://covers.openlibrary.org/b/isbn/131923352X-M.jpg,No description available.,other
401,9780394712260,1,Write to the Top,Deborah Dumaine,"Business writing., English language -- Business English.",https://covers.openlibrary.org/b/isbn/9780394712260-M.jpg,No description available.,other
402,1506199445,1,Applied Mathematics for Personal Finance,Aaron Z Stevens,,https://covers.openlibrary.org/b/isbn/1506199445-M.jpg,No description available.,other
